DataCode,RecType,Recyear,Season,RecMonth,Recday,TrapDay,Watershed,Line,Sta,Species,Sex,Age,Preg,Cond,Mass,Status,ToeClip,HairClip,REarTag,LEarTag,TailLength,HindFoot,comments,TakenBy
CSM05,2,2002,may,5,28,3,r01a,b,12,pl,m,a,,3,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,13,pl,f,a,0,4,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,13,herp,,,,,,,,,,,,,yellow-bellied racer,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,15,pl,m,a,,1,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,16,pl,m,s,,3,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,16,sh,,,,,,e,,,,,,,not counted as new as 2 female SH caught near - gk,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,17,pl,f,a,1,4,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,18,pl,m,s,,3,,a,RB ,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,19,pl,m,a,,1,31,a,RB/RS,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,19,pl,f,a,0,4,27,an,RB,,,,91,21,,AWReed
CSM05,2,2002,may,5,28,3,r01a,b,20,pl,m,a,,1,29.5,an,RB,,,,85,22,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,8,pl,f,a,1,4,40,a,1304,,,3188,,,moved from R01A-B - gk,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,8,st,f,a,0,6,118,a,2011,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,7,pl,m,a,,1,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,7,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,6,pl,m,a,,1,32,a,1025,,,3171,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,6,pl,f,a,0,4,,a,1140,,,5145,,,4 pinkies in trap,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,5,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,5,pl,m,a,,1,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,4,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,4,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,2,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,2,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,28,3,r01a,c,1,pl,f,a,0,4,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,1,pl,m,a,,3,,a,RB  ,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,2,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,2,x,,,,,,,,,,,,,BDO,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,3,pl,f,a,0,4,,a,1235,,,3223,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,3,pl,f,a,0,4,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,4,pl,m,a,,1,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,5,pl,f,a,0,6,,a,1240,,,3218,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,8,st,m,a,,3,,a,RB  ,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,9,pm,m,a,,1,,a,RB/LC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,13,pm,f,a,0,6,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,14,pm,f,a,0,4,15.5,an,RB,,,,52,18,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,15,ch,m,a,,3,5.5,a,111,,,,,,moved from R20A-A - gk,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,16,pl,m,a,,3,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,17,rmeg,m,a,,1,,a,224,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,17,pm,m,a,,1,18,a,RB/LB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,19,pm,f,a,0,4,,a,RB/LC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,20,ch,m,a,,3,55,an,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,a,20,ch,f,a,0,4,60,an,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,1,pm,m,a,,1,13.5,an,RB,,,,65,18,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,2,pl,f,a,0,4,35.5,a,RB/LC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,3,st,f,a,0,4,118,a,215,,,,,,moved from R01A-A - gk,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,4,pl,m,a,,1,32,a,RB/RS,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,4,pl,f,a,0,6,,d,RB/RS,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,5,pl,m,a,,3,,a,1344,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,5,pl,m,a,,1,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,6,pl,f,a,0,4,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,6,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,8,pl,f,a,0,4,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,9,pl,f,a,0,4,,a,1312,,,3052,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,10,pl,m,a,,1,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,12,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,12,pl,m,a,,3,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,13,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,13,pl,f,a,0,6,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,14,sh,m,a,,3,155,an,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,15,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,15,pl,m,a,,1,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,16,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,16,sh,m,a,,3,135,an,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,17,pl,f,a,1,4,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,17,pl,m,s,,3,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,18,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,18,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,19,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,19,sh,f,a,0,6,145,an,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,20,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,b,20,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,9,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,8,pl,f,a,0,4,,a,1304,,,3188,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,8,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,7,pl,m,a,,1,,a,RB/RC,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,6,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,5,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,5,pl,m,a,,1,,a,1123,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,4,pl,m,a,,1,,a,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r01a,c,1,ch,m,a,,1,75,an,RB,,,,,,,AWReed
CSM05,2,2002,may,5,29,4,r20a,a,3,rmeg,m,a,,1,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,4,rmeg,f,a,0,4,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,4,mo,m,a,,3,27,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,5,rmeg,m,a,,3,11,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,11,mo,f,a,0,4,,a,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,11,mo,m,a,,3,32,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,14,rmeg,f,a,0,6,12,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,16,rmeg,m,a,,1,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,17,pm,f,a,0,4,,a,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,18,pm,m,a,,1,,a,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,18,pm,m,a,,1,,a,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,19,x,,,,,,,,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,19,pm,f,a,0,6,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,20,pm,m,a,,1,,a,LB ,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,a,20,x,,,,,,,,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,20,rmeg,m,a,,1,,a,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,19,rmeg,f,a,0,6,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,18,pm,f,a,0,6,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,18,bh,f,a,0,4,13.5,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,16,bh,f,a,0,6,13,dn,,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,15,rmeg,m,a,,1,,a,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,14,mo,m,a,,1,48,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,14,mo,m,a,,1,,a,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,13,mo,f,a,0,4,,a,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,12,rmeg,m,a,,3,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,11,pm,f,a,0,6,15,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,11,pm,m,a,,1,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,10,rmeg,f,a,0,4,11.5,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,10,x,,,,,,,,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,3,rmeg,m,a,,1,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,2,rmeg,m,a,,1,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,b,1,rmeg,f,a,0,4,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,10,rmeg,m,a,,1,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,10,x,,,,,,,,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,9,mo,m,s,,3,19.5,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,9,bh,m,a,,3,14,dn,,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,7,pm,m,a,,3,,an,331,,,3078,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,5,x,,,,,,,,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,5,pm,f,a,0,6,,a,335,,,3193,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,4,rmeg,f,a,0,6,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,3,rmeg,m,a,,1,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,2,rmeg,f,s,0,6,15,an,LB,,,,,,,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,1,herp,,,,,,,,,,,,,Great Plains skink,RLRehmeier
CSM05,2,2002,may,5,29,4,r20a,c,1,pm,f,a,0,6,,a,LB/LC,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,3,pl,f,a,0,6,33.0,a,1240,,,3218,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,4,nf,f,a,0,6,150,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,5,sh,m,a,,3,95,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,8,sh,m,a,,3,140,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,9,sh,m,a,,3,100,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,10,sh,m,s,,3,50,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,10,sh,m,a,,3,100,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,11,sh,f,a,0,6,105,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,13,pl,f,a,0,6,18.5,an,RSS,,,,71,21,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,14,rmeg,m,a,,3,10,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,15,nf,f,a,0,6,290,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,17,pl,m,a,,3,30,a,RSS/R,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,18,pl,f,a,0,6,29,a,1242,,3224,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,20,sh,m,a,,3,90,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,a,20,sh,f,a,0,6,110,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,c,1,pl,m,a,,3,21,dn,,,,,,,caught in door,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,c,4,pl,m,a,,3,25,an,RSS,,,,80,22,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,c,6,pl,m,a,,3,31,a,1123,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,c,7,pl,m,a,,3,24,an,RSS,,,,82,21,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,c,7,x,,,,,,,,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,c,10,sh,f,s,0,6,40,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,c,10,rmeg,f,a,0,4,13,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,b,18,sh,m,a,,3,65,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,b,17,pl,m,a,,3,26,a,RSS/R,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r01a,b,15,nf,f,a,0,6,225,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,20,1,r20a,a,4,rmeg,f,a,0,6,9,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,a,12,rmeg,f,a,0,6,14.5,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,a,13,sh,m,a,,3,90,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,a,14,rmeg,f,a,0,6,17,a,LSS/L,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,a,14,rmeg,f,a,0,6,10,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,c,9,rmeg,m,a,,3,5.5,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,c,9,rmeg,m,a,,3,12,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,c,8,rmeg,f,a,0,6,8,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,b,1,pm,m,a,,3,19.5,an,LSS,,,,64,18,,AWReed
CSM05,2,2002,au,11,20,1,r20a,b,1,pm,m,a,,3,21,a,LSS/L,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,b,2,sh,f,s,0,6,59,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,b,3,rmeg,m,a,,3,9,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,b,4,sh,f,a,0,6,60,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,b,12,rmeg,m,a,,3,14,a,LSS/L,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r20a,b,16,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,3,rmeg,f,a,0,4,14,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,5,pl,m,a,,3,28,a,1344,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,5,pl,m,a,,3,21,a,RSS/R,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,6,nf,m,a,,3,195,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,8,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,8,sh,f,a,0,6,80,an,RSS,,,,,,same trap as a below,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,8,sh,f,a,0,6,85,an,RSS,,,,,,same trap as above,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,12,x,,,,,,,,,,,,,BDO,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,12,nf,f,a,0,6,155,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,14,sh,m,a,,3,125,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,20,1,r01a,b,14,sh,m,a,,3,120,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,1,pm,m,a,,3,,a,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,1,pm,m,a,,3,,a,LSS/L,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,2,sh,f,a,0,6,65,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,2,sh,f,a,0,6,60,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,3,sh,f,s,0,6,55,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,3,sh,f,a,0,6,,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,4,sh,m,s,,3,56,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,7,rmeg,f,a,0,6,,d,LB/LC,,,,,,cotton out of trap,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,8,sh,m,a,,3,65,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,10,sh,m,s,,3,55,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,10,sh,m,a,,3,80,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,11,sh,f,s,0,6,59,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,12,bh,f,a,0,6,12,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,12,rmeg,m,a,,3,,a,LSS/L,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,13,rmeg,f,a,0,4,13.5,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,15,rmeg,m,a,,3,12,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,18,sh,f,a,0,6,,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,b,20,sh,f,a,0,6,70,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,1,rmeg,m,a,,3,10,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,3,mo,f,a,0,6,,dn,,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,3,sh,f,a,0,6,85,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,4,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,4,pl,m,a,,3,,a,1344,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,5,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,5,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,6,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,6,sh,m,a,,3,90,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,7,pl,m,a,,3,,an,RSS/R,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,8,sh,f,a,0,6,85,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,8,sh,f,a,0,6,,a,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,10,sh,f,a,0,6,75,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,12,nf,f,a,0,6,,a,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,13,pl,m,a,,3,30,a,RSS/R,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,14,sh,m,a,,3,23,an,RSS,,,,75,21,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,14,sh,m,a,,3,105,an,RSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,b,14,x,,,,,,,,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,8,rmeg,f,a,0,4,12,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,9,rmeg,f,a,0,6,8,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,11,rmeg,f,a,0,4,15,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,12,sh,m,s,,3,51,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,13,sh,f,a,0,6,80,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,13,sh,f,s,0,6,43,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,14,sh,f,a,0,6,75,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,15,rmeg,m,a,,3,9,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,16,rmeg,m,a,,3,10,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,17,pm,f,a,0,4,21,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,a,18,pm,f,a,0,6,16,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,9,rmeg,f,a,0,4,12,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,9,sh,f,a,0,6,70,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,8,sh,m,a,,3,80,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,8,sh,f,a,0,6,70,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,7,rmeg,f,a,0,4,14,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,6,pm,f,a,0,6,20,a,335,,3193,,,,4A5205,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,4,pm,m,a,,3,14,an,LSS,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,2,bh,m,a,,3,,dn,,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r20a,c,1,pm,m,a,,3,21,a,331,,,,,,,AWReed
CSM05,2,2002,au,11,21,2,r01a,a,1,nf,f,a,0,6,210,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,2,pl,f,a,0,6,,a,1240,,3218,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,3,sh,f,s,0,6,50,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,3,x,,,,,,,,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,4,nf,f,a,0,6,,a,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,5,sh,m,a,,3,70,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,6,nf,f,a,0,6,245,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,6,nf,m,a,,3,180,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,7,pl,m,a,,3,28,a,RSS/R,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,8,sh,m,a,,3,,a,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,8,sh,f,a,0,6,,a,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,9,sh,f,s,0,6,50,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,10,sh,m,a,,3,,a,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,10,sh,f,a,0,6,80,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,11,sh,f,a,0,6,100,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,11,sh,m,a,,3,65,an,RSS,,,,,,,RLRehmeier
CSM05,2,2002,au,11,21,2,r01a,a,12,pl,m,a,,3,22.5,an,RSS,,,,79,21,,RLRehmeier
