DataCode,RecType,Recyear,Season,RecMonth,Recday,TrapDay,Watershed,Line,Sta,Species,Sex,Age,Preg,Cond,Mass,Status,ToeClip,HairClip,REarTag,LEarTag,TailLength,HindFoot,comments,TakenBy
CSM01,2,2004,au,10,12,1,n04d,w,6,pl,f,a,0,6,21,an,RR,,,,81,21,,R.L.REHMEI
CSM01,2,2004,au,10,12,1,n04d,w,9,nf,f,s,,6,110,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,12,1,n04d,w,10,bh,m,a,,3,8.5,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,12,1,n04d,w,12,bh,m,a,,3,14.5,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,12,1,004f,w,9,pm,f,a,0,6,20,an,RR,,,,65,18,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,004f,w,16,bh,f,a,0,6,13.5,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,004f,w,18,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,020b,w,8,pl,f,a,0,4,33.5,an,RR,,,,91,21,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,020b,w,13,pl,m,a,,1,20.5,an,RR,,,,98,22,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,020b,w,15,pl,m,a,,1,34.5,an,RR,,,,93,21,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,020b,w,16,pl,m,sa,,3,22,an,RR,,,,71,21,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,020b,w,17,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,020b,w,18,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,020b,w,20,bh,f,a,0,6,14,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,004b,w,4,nf,f,a,0,6,285,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,004b,w,4,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,004b,w,13,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,12,1,004b,w,13,pm,m,a,,3,23,an,RR,,,,67,18,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,n20b,s,16,pl,f,a,0,6,,a,RR,,,,80,21,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,n20b,s,17,pm,m,a,,1,16,an,RR,,,,54,17.5,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,n01b,e,12,pm,m,a,,1,,a,RR,,,,60,18,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,n01b,e,20,pm,m,a,,1,14,an,RR,,,,54,18,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,6,nf,f,a,0,6,200,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,7,pl,f,a,0,6,,a,RR,,,,82,21,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,8,pl,m,a,,3,19,an,RR,,,,69,21,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,10,rmeg,m,a,,3,7.5,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,13,pl,m,a,,3,,a,RR,,,,89,22,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,14,pl,m,a,,3,24.5,an,RR,,,,75,21.5,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,14,pl,f,a,0,4,,an,RR,,,,83,21,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,15,pl,f,a,0,6,16,an,RR,,,,72,22,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,16,pl,m,a,,1,,a,RR,,,,79,20,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,17,pl,f,a,0,4,32,an,RR,,,,82,21,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,020b,w,20,x,,a,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,004b,w,3,rmeg,m,a,,3,7,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,004b,w,4,nf,f,a,0,6,125,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,004b,w,5,pm,f,a,0,4,23,an,RR,,,,20,18.5,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,004b,w,13,pm,m,a,,3,,a,RR,,,,61,18,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,004b,w,19,pm,m,a,,1,19.5,an,RR,,,,60,18,,R.L.REHMEI
CSM01,2,2004,au,10,13,2,001d,w,1,pm,f,a,0,6,21,an,RR,,,,61,18,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,001d,w,14,pm,m,sa,,3,15.5,an,RR,,,,57,17,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,001d,w,19,pm,f,a,0,4,26,an,RR,,,,71,18.5,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,004f,w,1,bh,m,a,,3,10.5,dn,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,004f,w,7,x,,a,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,004f,w,9,pm,f,a,0,6,20,an,RR,,,,65,18,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,004f,w,16,pl,m,a,,1,23,an,RR,,,,80,20,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,004f,w,20,pl,m,sa,,3,19.5,an,RR,,,,73,21,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,n04d,w,3,pm,m,a,,3,20.5,an,RR,,,,64,18,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,n04d,w,5,rmeg,f,a,0,6,14.5,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,n04d,w,8,pl,m,a,,3,,an,RR,,,,89,21,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,n04d,w,9,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,n04d,w,9,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,n04d,w,11,pl,m,sa,,3,18,an,RR,,,,73,21,,J.G.BOYLES
CSM01,2,2004,au,10,13,2,n04d,w,13,bh,m,sa,,3,9.5,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,14,3,n20b,s,3,rmeg,m,a,,3,5.5,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n20b,s,9,bh,f,a,0,6,7.5,dn,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n20b,s,16,pl,m,a,,3,33,an,RR,,,,86,22,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n20b,s,17,pm,m,a,,3,,a,RR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n01b,e,2,pm,m,a,,3,18.5,an,RR,,,,58,18,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n01b,e,10,pm,m,a,,3,17.5,an,RR,,,,60,18,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n01b,e,12,pm,m,a,,3,,a,RR,,,,57,18.5,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n01b,e,12,pm,m,a,,3,18.5,an,RR,,,,63,18,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n01b,e,15,pm,f,a,1,6,,a,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n01b,e,18,x,,,,,,,,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n01b,e,20,pm,m,a,,3,,a,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n01b,e,20,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,001d,w,12,bh,m,a,,3,9,dn,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,001d,w,15,bh,m,a,,3,10,an,RR,,,,71,18,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,001d,w,16,pm,f,a,1,6,,a,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,1,bh,f,a,0,6,8.5,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,7,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,8,pm,m,a,,1,18,an,RR,,,,62,17.5,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,12,pm,f,a,0,6,,a,RR,,,,61,18.5,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,14,pm,m,a,,1,20,an,RR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,14,pm,f,a,0,6,24,an,RR,,,,61,17,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,16,pl,f,s,0,6,15,an,RR,,,,70,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,16,pl,m,a,,3,,a,RR,,,,71,19,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,18,pl,f,a,0,4,26,an,RR,,,,80,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,20,pl,m,s,,3,,a,RR,,,,64,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004f,w,20,pl,m,a,,3,25,an,RR,,,,78,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,1,pl,m,a,,3,17.5,an,RR,,,,70,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,6,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,8,pl,f,a,0,4,,a,RR,,,,87,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,8,pl,m,a,,3,,a,RR,,,,75,20.5,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,9,pl,m,j,,3,12,an,RR,,,,52,19,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,9,pl,f,a,0,4,22.5,an,RR,,,,80,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,10,pl,f,a,0,4,31,an,RR,,,,91,23,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,11,pl,m,a,,1,,a,RR,,,,79,22,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,12,pl,m,a,,3,,a,RR,,,,94,22.5,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,13,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,13,pl,m,a,,3,19,an,RR,,,,71,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,14,pl,f,a,0,6,,a,RR,,,,72,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,15,pl,f,a,0,4,,a,RR,,,,88,20,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,16,pl,m,a,,3,,a,RR,,,,79,20.5,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,17,pl,m,a,,3,,a,RR,,,,70,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,17,pl,f,a,0,4,,a,RR,,,,80,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,20,bh,m,a,,3,10,dn,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,000b,w,20,bh,f,a,0,4,9.5,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n04d,w,1,pm,m,a,,3,,a,RR,,,,61,17,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n04d,w,3,pm,f,a,0,6,19.5,an,RR,,,,62,16.5,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n04d,w,4,pm,m,j,,3,10,an,RR,,,,49,17,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n04d,w,8,pl,m,a,,3,36,an,RR,,,,80,21,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n04d,w,10,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n04d,w,10,pl,m,a,,3,,a,RR,,,,68,21.5,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,n04d,w,19,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004b,w,2,pm,f,a,0,4,,a,RR,,,,20,18,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004b,w,4,nf,f,s,0,6,120,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004b,w,4,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004b,w,5,sh,f,a,0,6,125,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004b,w,13,pm,m,a,,3,,a,RR,,,,62,17,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004b,w,13,zh,m,s,,3,9.5,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004b,w,18,rmeg,m,a,,1,11,an,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,14,3,004b,w,3,pm,m,a,,1,17.5,an,RR,,,,55,17,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n00b,s,15,pm,f,a,1,6,25,an,RR,,,,102,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n00b,s,16,pl,f,j,0,6,15,an,RR,,,,70,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n00b,s,17,pl,f,a,0,6,,a,RR,,,,82,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n01b,e,4,pm,m,a,,1,,a,RR,,,,59,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n01b,e,12,pm,f,a,0,6,19,an,RR,,,,60,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n01b,e,15,pm,m,a,,1,,a,RR,,,,62,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n01b,e,20,pm,f,a,0,6,18,an,RR,,,,52,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n01b,e,20,pm,m,a,,1,,a,RR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,4,pl,m,a,,1,25,an,RR,,,,83,22,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,6,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,6,pl,m,s,,3,15,an,RR,,,,70,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,7,pl,f,a,0,6,,a,RR,,,,86,22,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,8,pl,m,a,,3,,a,RR,,,,70,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,10,pl,f,a,0,6,,a,RR,,,,90,22,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,13,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,14,pl,f,a,0,6,,a,RR,,,,72,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,14,pl,f,a,0,4,,a,RR,,,,92,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,15,pl,m,j,,3,14,an,RR,,,,58,20.5,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,16,pl,m,a,,3,,a,RR,,,,70,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,17,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,000b,w,20,pl,m,a,,3,25,an,RR,,,,75,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n04d,w,1,pm,f,a,0,6,,a,RR,,,,62,17,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n04d,w,2,pm,m,a,,1,,a,RR,,,,59,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n04d,w,3,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n04d,w,3,pm,m,j,,3,,a,RR,,,,50,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n04d,w,8,pl,f,a,0,6,,a,RR,,,,80,21.5,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n04d,w,12,pl,m,a,,3,,a,RR,,,,68,21,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n04d,w,13,bh,f,a,0,6,,dn,RR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,n04d,w,19,pm,f,a,0,6,17,an,RR,,,,59,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,001d,w,10,pm,m,a,,3,22.5,an,RR,,,,66,18,,R.L.REHMEI
CSM01,2,2004,au,10,15,4,001d,w,14,mo,m,sa,,3,15.5,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,001d,w,16,pm,f,a,1,6,,a,RR,,,,70,19,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,001d,w,18,pm,f,sa,0,6,15.5,an,RR,,,,58,17,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,1,pm,f,a,0,4,,a,RR,,,,60,17,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,2,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,3,bh,f,a,0,6,10,dn,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,4,rmeg,m,sa,,3,8.5,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,9,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,10,pm,f,a,0,6,,a,RR,,,,68,18,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,10,pm,m,a,,3,,a,RR,,,,67,18,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,11,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,12,bh,f,a,0,6,13,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,13,pl,m,a,,1,,a,RR,,,,80,20,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,15,pm,m,a,,3,,a,RR,,,,65,18,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,16,pm,f,a,0,4,,a,RR,,,,67,17,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,18,pl,f,a,0,1,,a,RR,,,,91,12,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,18,pl,m,a,,3,29.5,an,RR,,,,90,21,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,19,pl,m,sa,,3,19.5,an,RR,,,,75,21,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,20,sh,m,a,,3,17,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004f,w,20,pl,m,j,,3,19,dn,RR,,,,74,20,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,2,rmeg,m,a,,3,,a,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,3,nf,f,a,0,6,200,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,4,nf,f,a,0,6,,a,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,4,nf,f,sa,0,6,,a,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,5,pm,m,a,,1,,a,RR,,,,61,18,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,7,cp,f,a,0,4,3.5,n,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,13,pl,f,sa,0,6,19.5,an,RR,,,,72,22,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,13,pm,m,a,,3,,a,RR,,,,66,18,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,15,rmeg,f,a,0,6,14,an,RR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,16,pm,f,a,0,6,22,an,RR,,,,60,18,,J.G.BOYLES
CSM01,2,2004,au,10,15,4,004b,w,3,pm,f,a,0,6,,a,RR,,,,20,18,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n00b,n,7,pm,m,a,,3,14,an,LR,,,,56,18,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,n00b,n,9,ch,m,a,,3,40,an,LR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,n00b,n,14,pm,m,a,,3,19,an,LR,,,,56,18.5,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,n00b,n,20,pm,m,a,,1,17.5,an,LR,,,,62,18,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,004f,e,5,pm,m,a,,1,17,an,LR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,004f,e,8,pm,f,a,0,6,19,an,LR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,004f,e,13,pm,f,a,0,6,18,an,LR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,004f,e,18,bh,m,a,,3,10,an,LR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,004f,e,19,pl,f,a,0,6,26.5,an,LR,,,,82,21,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,004f,e,20,pl,m,a,,3,25,an,LR,,,,76,21,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,n04d,e,6,pm,m,a,,3,21,an,LR,,,,65,18,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,n04d,e,7,bh,f,a,0,6,9.5,an,LR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,n04d,e,16,bh,m,a,,3,6.5,dn,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,20,1,001d,e,20,rmeg,m,a,,3,11.5,an,LR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n01b,w,8,pm,m,a,,3,23.5,an,LR,,,,72,18,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n01b,w,12,pm,m,a,,3,21.5,an,LR,,,,63,18,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n01b,w,15,pl,f,a,1,4,39.5,an,LR,,,,90,21,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n01b,w,15,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n01b,w,16,x,,,,,,,,,,,,,KNOCKED OVER,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n01b,w,16,x,,,,,,,,,,,,,KNOCKED OVER,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n01b,w,17,x,,,,,,,,,,,,,KNOCKED OVER,J.G.BOYLES
CSM01,2,2004,au,10,20,1,n01b,w,17,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,020b,e,4,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,020b,e,10,rmeg,m,a,,3,10.5,an,LR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,020b,e,19,x,,,,,,,,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,020b,e,20,bh,m,a,,3,12,an,LR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,20,1,004b,e,10,pm,f,a,0,6,25.5,an,LR,,,,65,18,,J.G.BOYLES
CSM01,2,2004,au,10,21,2,n00b,n,9,pm,m,a,,3,,a,LR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n00b,n,14,pm,m,a,,1,,a,LR,,,,58,18,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n00b,n,19,bh,m,a,,3,8.5,dn,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n00b,n,20,pm,m,a,,1,,a,LR,,,,62,18,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n01b,w,10,pm,f,a,0,6,22,an,LR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n01b,w,15,pl,f,a,1,4,,a,LR,,,,85,21,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n01b,w,16,nf,f,a,0,6,240,an,LR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n01b,w,17,x,,,,,,,,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,004f,e,1,pm,m,a,,3,17.5,an,LR,,,,59,18,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,004f,e,5,pm,f,a,1,6,29,an,LR,,,,60,17,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,004f,e,5,pm,m,a,,3,,a,LR,,,,55,18,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,004f,e,13,pm,f,a,0,6,,a,LR,,,,58,18,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,004f,e,19,pl,m,a,,3,,a,LR,,,,72,21,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,004f,e,20,pl,f,a,0,4,,a,LR,,,,82,21,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,000b,e,4,sh,f,a,0,6,100,an,LR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,000b,e,10,pl,m,a,,3,28,an,LR,,,,83,21,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,000b,e,15,bh,m,a,,3,11.5,an,LR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n04d,e,2,pm,f,j,0,6,11.5,an,LR,,,,49,17,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n04d,e,6,bh,f,a,0,6,8.5,an,LR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,n04d,e,16,pm,m,a,,1,21.5,an,LR,,,,54,17,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,004b,e,8,pm,f,a,0,6,,a,LR,,,,59,17.5,,R.L.REHMEI
CSM01,2,2004,au,10,21,2,004b,e,18,rmeg,f,a,0,6,9,an,LR,,,,,,,R.L.REHMEI
CSM01,2,2004,au,10,22,3,001d,e,5,pm,m,a,,3,21.5,an,LR,,,,68,18,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n00b,n,16,pm,f,a,0,4,24.5,an,LR,,,,66,17,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n00b,n,16,pm,f,a,0,6,21.5,an,LR,,,,64,17,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n01b,w,7,pm,m,a,,3,23.5,an,LR,,,,65,18,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n01b,w,8,pm,m,a,,3,,a,LR,,,,70,19,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n01b,w,9,pm,m,a,,3,,a,LR,,,,66,18,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n01b,w,10,pm,f,a,,6,,a,LR,,,,58,18,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n01b,w,15,pl,m,a,,3,26,an,LR,,,,81,22,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n01b,w,15,pl,f,a,1,4,,a,LR,,,,90,21,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n01b,w,16,nf,f,a,0,6,270,an,LR,,,,,,,J.G.BOYLES
CSM01,2,2004,au,10,22,3,n01b,w,18,pm,m,a,,3,18.5,an,LR,,,,63,17,,J.G.BOYLES
